employee_id,department,position,salary,tenure,performance_rating,satisfaction_score,overtime_hours,projects_completed,training_hours,recruitment_source,hire_date,attrition,current_date,tenure_months
876,Sales,Manager,94823,3,2,4.137085197226868,9,8,17,Agency,2017-05-25,0,2025-10-24 13:32:02.888212,102
877,Operations,Senior,71588,11,5,4.787520785364094,3,11,23,Website,2017-05-26,0,2025-10-24 13:32:02.888212,102
878,Finance,Director,34554,11,3,2.100680449952272,10,7,24,Website,2017-05-27,0,2025-10-24 13:32:02.888212,102
879,Sales,Mid-Level,86184,8,3,2.5918413855230287,4,8,23,Campus,2017-05-28,0,2025-10-24 13:32:02.888212,102
880,Finance,Director,56112,3,4,4.725915970386723,4,12,23,LinkedIn,2017-05-29,0,2025-10-24 13:32:02.888212,102
881,Operations,Junior,47458,6,3,2.3529238692691394,7,8,18,Agency,2017-05-30,0,2025-10-24 13:32:02.888212,102
882,Marketing,Senior,90907,3,2,4.655505161287185,5,13,17,LinkedIn,2017-05-31,0,2025-10-24 13:32:02.888212,102
883,Marketing,Mid-Level,68022,10,2,4.924179449017863,4,9,20,Campus,2017-06-01,1,2025-10-24 13:32:02.888212,102
884,Marketing,Manager,100692,2,3,3.6472429142976988,10,3,19,Website,2017-06-02,0,2025-10-24 13:32:02.888212,102
885,Marketing,Mid-Level,55276,17,3,4.267561158016673,5,5,14,Website,2017-06-03,0,2025-10-24 13:32:02.888212,102
886,Engineering,Manager,63229,13,3,3.998182256884341,7,4,19,LinkedIn,2017-06-04,0,2025-10-24 13:32:02.888212,102
887,Marketing,Mid-Level,103757,6,1,3.798137030462095,3,10,23,Referral,2017-06-05,0,2025-10-24 13:32:02.888212,102
888,Operations,Director,81996,1,3,2.2277242919249303,4,7,18,Campus,2017-06-06,1,2025-10-24 13:32:02.888212,102
889,HR,Director,38066,0,5,1.2283773516317749,3,11,27,Website,2017-06-07,0,2025-10-24 13:32:02.888212,102
890,HR,Director,81444,9,4,2.3722069300786024,2,12,13,Referral,2017-06-08,1,2025-10-24 13:32:02.888212,102
891,Engineering,Junior,112030,0,4,3.6677439408156265,3,8,15,Website,2017-06-09,1,2025-10-24 13:32:02.888212,101
892,Marketing,Manager,63035,9,4,1.4101167929112055,6,7,17,Website,2017-06-10,0,2025-10-24 13:32:02.888212,101
893,Marketing,Director,89951,3,3,1.0476719319129684,7,6,24,Referral,2017-06-11,0,2025-10-24 13:32:02.888212,101
894,Marketing,Junior,53765,2,4,1.5587694904117546,5,8,21,LinkedIn,2017-06-12,0,2025-10-24 13:32:02.888212,101
895,Finance,Manager,71580,11,2,3.8629437056431812,3,7,15,Campus,2017-06-13,0,2025-10-24 13:32:02.888212,101
896,Sales,Mid-Level,102245,4,3,4.891174806625775,3,7,10,Referral,2017-06-14,0,2025-10-24 13:32:02.888212,101
897,Finance,Junior,80480,4,3,4.932258798459282,7,10,14,Referral,2017-06-15,0,2025-10-24 13:32:02.888212,101
898,Sales,Senior,107231,4,1,2.9759165965607517,3,11,11,Website,2017-06-16,0,2025-10-24 13:32:02.888212,101
899,Marketing,Junior,85632,2,4,4.47740920396939,4,6,24,Referral,2017-06-17,0,2025-10-24 13:32:02.888212,101
900,Marketing,Junior,130468,7,5,3.9473058230060163,7,6,14,Campus,2017-06-18,0,2025-10-24 13:32:02.888212,101
901,Finance,Manager,35877,1,2,3.0041609479384137,4,8,23,LinkedIn,2017-06-19,0,2025-10-24 13:32:02.888212,101
902,Finance,Mid-Level,69570,13,4,3.291042131820347,2,3,22,LinkedIn,2017-06-20,0,2025-10-24 13:32:02.888212,101
903,Sales,Senior,47886,11,1,1.5489085864674843,3,11,25,LinkedIn,2017-06-21,1,2025-10-24 13:32:02.888212,101
904,HR,Director,49593,2,3,4.750645842466368,2,9,16,Campus,2017-06-22,0,2025-10-24 13:32:02.888212,101
905,Sales,Director,49820,6,3,2.407719082927107,8,6,22,Website,2017-06-23,0,2025-10-24 13:32:02.888212,101
906,Finance,Junior,79193,4,3,2.784597025828678,6,6,20,Campus,2017-06-24,0,2025-10-24 13:32:02.888212,101
907,Operations,Manager,80657,2,5,3.686640923991595,12,10,20,Referral,2017-06-25,0,2025-10-24 13:32:02.888212,101
908,Finance,Manager,85686,22,4,2.335609886106216,4,4,19,Agency,2017-06-26,1,2025-10-24 13:32:02.888212,101
909,Operations,Director,46923,0,4,2.017036643955722,3,10,24,Agency,2017-06-27,0,2025-10-24 13:32:02.888212,101
910,Engineering,Senior,66894,1,2,3.5241975730808823,1,4,23,Agency,2017-06-28,1,2025-10-24 13:32:02.888212,101
911,Finance,Mid-Level,50892,3,5,1.0999363291273978,6,9,19,LinkedIn,2017-06-29,0,2025-10-24 13:32:02.888212,101
912,Engineering,Senior,98397,3,1,3.8829004481067155,2,9,17,Campus,2017-06-30,1,2025-10-24 13:32:02.888212,101
913,HR,Mid-Level,53243,4,4,3.056093479506039,4,4,17,Campus,2017-07-01,0,2025-10-24 13:32:02.888212,101
914,Sales,Director,69657,6,3,3.4230149220837376,4,5,20,LinkedIn,2017-07-02,1,2025-10-24 13:32:02.888212,101
915,Operations,Mid-Level,89007,4,1,3.5275206369875405,5,10,21,Referral,2017-07-03,1,2025-10-24 13:32:02.888212,101
916,Sales,Manager,59609,4,3,3.108200625970255,4,9,19,Agency,2017-07-04,0,2025-10-24 13:32:02.888212,101
917,Engineering,Junior,92346,0,2,3.330135109762944,5,6,13,Agency,2017-07-05,1,2025-10-24 13:32:02.888212,101
918,Operations,Junior,114901,2,2,3.7351528035594983,7,10,18,LinkedIn,2017-07-06,0,2025-10-24 13:32:02.888212,101
919,Sales,Director,79742,1,3,4.012475388718697,6,5,17,Agency,2017-07-07,0,2025-10-24 13:32:02.888212,101
920,Finance,Manager,97540,1,1,3.909809565144482,4,9,20,Website,2017-07-08,0,2025-10-24 13:32:02.888212,101
921,Marketing,Senior,23164,4,2,4.478465830929046,5,10,32,Campus,2017-07-09,1,2025-10-24 13:32:02.888212,100
922,Engineering,Manager,64273,1,1,1.757773732669611,3,5,22,Agency,2017-07-10,0,2025-10-24 13:32:02.888212,100
923,Sales,Junior,79622,1,3,2.60459187796719,1,8,26,Agency,2017-07-11,0,2025-10-24 13:32:02.888212,100
924,Engineering,Junior,48675,1,1,4.791184264057828,4,9,16,Website,2017-07-12,0,2025-10-24 13:32:02.888212,100
925,Engineering,Manager,80191,14,3,2.586362297545319,5,9,20,Referral,2017-07-13,1,2025-10-24 13:32:02.888212,100
926,Operations,Manager,101498,14,2,1.4994803076236907,6,3,26,Referral,2017-07-14,0,2025-10-24 13:32:02.888212,100
927,Operations,Junior,28010,4,5,3.101780505448718,4,8,12,Website,2017-07-15,0,2025-10-24 13:32:02.888212,100
928,Marketing,Senior,45273,12,4,1.4379638902178487,5,6,18,Referral,2017-07-16,0,2025-10-24 13:32:02.888212,100
929,Finance,Director,79620,7,2,1.8114129549114608,7,16,23,LinkedIn,2017-07-17,0,2025-10-24 13:32:02.888212,100
930,Engineering,Director,86510,4,4,4.993275026283827,5,7,19,Website,2017-07-18,0,2025-10-24 13:32:02.888212,100
931,Sales,Manager,93452,0,4,3.165450553584528,5,6,17,Campus,2017-07-19,0,2025-10-24 13:32:02.888212,100
932,HR,Director,77772,7,5,2.136233556161716,9,9,17,Campus,2017-07-20,0,2025-10-24 13:32:02.888212,100
933,Engineering,Junior,86537,6,3,4.979099818295625,3,6,21,Campus,2017-07-21,1,2025-10-24 13:32:02.888212,100
934,Engineering,Junior,97587,4,1,4.866235674220572,5,6,12,Agency,2017-07-22,0,2025-10-24 13:32:02.888212,100
935,Marketing,Manager,64638,7,3,2.762956164337054,3,14,20,Website,2017-07-23,0,2025-10-24 13:32:02.888212,100
936,Finance,Manager,59785,3,3,2.0416124351516336,5,9,23,Website,2017-07-24,0,2025-10-24 13:32:02.888212,100
937,HR,Manager,70787,6,3,4.35359855236876,4,19,18,Referral,2017-07-25,0,2025-10-24 13:32:02.888212,100
938,Operations,Senior,79987,13,3,3.862482867887143,3,9,12,Website,2017-07-26,0,2025-10-24 13:32:02.888212,100
939,Operations,Director,58543,2,4,3.7477657400140414,7,13,17,Website,2017-07-27,0,2025-10-24 13:32:02.888212,100
940,Sales,Manager,65156,6,5,4.57245496528989,5,7,19,Referral,2017-07-28,1,2025-10-24 13:32:02.888212,100
941,HR,Mid-Level,84942,3,2,3.7576685354852986,3,10,14,Website,2017-07-29,0,2025-10-24 13:32:02.888212,100
942,Operations,Mid-Level,78943,5,1,2.1351917721661966,3,7,20,Website,2017-07-30,0,2025-10-24 13:32:02.888212,100
943,Sales,Junior,70366,7,2,3.775452647502929,6,14,20,LinkedIn,2017-07-31,0,2025-10-24 13:32:02.888212,100
944,Finance,Director,31473,0,4,2.223254045134656,7,8,26,Referral,2017-08-01,0,2025-10-24 13:32:02.888212,100
945,Sales,Manager,74912,5,3,4.03695591862798,7,2,19,LinkedIn,2017-08-02,0,2025-10-24 13:32:02.888212,100
946,Operations,Mid-Level,50749,1,3,3.478991417966264,4,10,20,Agency,2017-08-03,1,2025-10-24 13:32:02.888212,100
947,Marketing,Director,99577,5,3,1.3096462079390023,4,10,17,Referral,2017-08-04,0,2025-10-24 13:32:02.888212,100
948,Marketing,Junior,67281,3,3,3.051341449740568,1,3,17,Website,2017-08-05,0,2025-10-24 13:32:02.888212,100
949,Marketing,Senior,50094,7,3,2.3732038767829637,4,12,23,Website,2017-08-06,0,2025-10-24 13:32:02.888212,100
950,Operations,Director,73461,0,3,2.314282530929177,3,10,18,LinkedIn,2017-08-07,0,2025-10-24 13:32:02.888212,100
951,Marketing,Director,106767,4,4,3.409025209509029,2,7,24,LinkedIn,2017-08-08,0,2025-10-24 13:32:02.888212,99
952,HR,Senior,90770,1,5,2.2892992978776996,6,11,19,Agency,2017-08-09,0,2025-10-24 13:32:02.888212,99
953,Finance,Director,80497,9,5,4.10757499281949,2,6,14,Agency,2017-08-10,0,2025-10-24 13:32:02.888212,99
954,Sales,Junior,41847,13,5,1.2831657440446977,6,13,16,Website,2017-08-11,0,2025-10-24 13:32:02.888212,99
955,Sales,Junior,115540,28,3,3.6415530095833017,6,10,32,Campus,2017-08-12,0,2025-10-24 13:32:02.888212,99
956,Operations,Senior,59459,7,3,4.236779214626965,6,9,19,Agency,2017-08-13,0,2025-10-24 13:32:02.888212,99
957,Marketing,Manager,98344,7,4,3.6913267596817203,6,9,11,Website,2017-08-14,1,2025-10-24 13:32:02.888212,99
958,Marketing,Mid-Level,66865,1,5,2.988916780079983,6,3,14,Agency,2017-08-15,1,2025-10-24 13:32:02.888212,99
959,Engineering,Manager,95937,2,2,4.801228054944724,5,7,16,Referral,2017-08-16,0,2025-10-24 13:32:02.888212,99
960,Finance,Director,107671,3,3,2.1997539591922544,7,10,15,LinkedIn,2017-08-17,0,2025-10-24 13:32:02.888212,99
961,HR,Mid-Level,91203,7,2,1.0766715500999111,7,4,14,Website,2017-08-18,0,2025-10-24 13:32:02.888212,99
962,Sales,Senior,93896,12,3,2.7279574858537634,9,8,27,Agency,2017-08-19,1,2025-10-24 13:32:02.888212,99
963,Engineering,Senior,72539,1,3,1.132047743601309,5,3,23,LinkedIn,2017-08-20,0,2025-10-24 13:32:02.888212,99
964,Engineering,Mid-Level,64150,12,3,4.815747010105635,4,9,19,Campus,2017-08-21,0,2025-10-24 13:32:02.888212,99
965,Operations,Junior,78457,5,1,1.839672182992206,7,8,17,Agency,2017-08-22,0,2025-10-24 13:32:02.888212,99
966,Sales,Mid-Level,66502,4,3,4.155708095795518,5,8,19,Website,2017-08-23,0,2025-10-24 13:32:02.888212,99
967,Operations,Director,136680,1,4,4.098288332697459,5,8,28,Referral,2017-08-24,0,2025-10-24 13:32:02.888212,99
968,HR,Junior,50191,0,2,1.870915598731734,4,10,15,LinkedIn,2017-08-25,0,2025-10-24 13:32:02.888212,99
969,Engineering,Senior,100052,4,3,3.484906121920669,9,10,12,LinkedIn,2017-08-26,0,2025-10-24 13:32:02.888212,99
970,Engineering,Mid-Level,87929,5,3,1.1923158739458009,5,6,23,Referral,2017-08-27,0,2025-10-24 13:32:02.888212,99
971,Finance,Manager,80746,1,4,2.93429834281547,6,14,25,Website,2017-08-28,0,2025-10-24 13:32:02.888212,99
972,HR,Manager,111997,4,2,1.058588509089947,0,10,27,Campus,2017-08-29,1,2025-10-24 13:32:02.888212,99
973,Engineering,Director,82459,9,5,4.684575520723367,6,7,18,Referral,2017-08-30,0,2025-10-24 13:32:02.888212,99
974,HR,Manager,59127,9,3,4.904344096798287,8,9,18,Campus,2017-08-31,0,2025-10-24 13:32:02.888212,99
975,Sales,Mid-Level,82293,13,5,1.889131066554341,4,8,30,Website,2017-09-01,0,2025-10-24 13:32:02.888212,99
976,Marketing,Mid-Level,70420,2,5,1.8324241383854911,6,7,22,Agency,2017-09-02,1,2025-10-24 13:32:02.888212,99
977,Engineering,Manager,87582,1,2,4.014880706248519,3,12,19,Agency,2017-09-03,0,2025-10-24 13:32:02.888212,99
978,Finance,Mid-Level,95326,6,1,2.013517595317338,3,7,22,Website,2017-09-04,1,2025-10-24 13:32:02.888212,99
979,Sales,Director,53522,2,2,4.58030623664738,7,9,17,Campus,2017-09-05,0,2025-10-24 13:32:02.888212,99
980,HR,Junior,104883,0,3,3.295716544491929,4,3,21,Referral,2017-09-06,0,2025-10-24 13:32:02.888212,99
981,Operations,Director,68627,1,2,2.4031104920412485,2,11,21,Website,2017-09-07,0,2025-10-24 13:32:02.888212,98
982,Sales,Director,86090,2,2,4.33077498539768,1,8,24,Website,2017-09-08,0,2025-10-24 13:32:02.888212,98
983,Engineering,Mid-Level,90425,1,3,2.9736268016535807,7,6,15,Agency,2017-09-09,0,2025-10-24 13:32:02.888212,98
984,HR,Junior,84184,2,1,4.646531654833902,2,9,21,Referral,2017-09-10,0,2025-10-24 13:32:02.888212,98
985,Marketing,Mid-Level,72272,1,2,4.712056946917524,5,8,14,Agency,2017-09-11,0,2025-10-24 13:32:02.888212,98
986,Sales,Senior,62785,0,3,1.6616806085136373,6,10,29,Campus,2017-09-12,0,2025-10-24 13:32:02.888212,98
987,Engineering,Mid-Level,68275,5,1,1.009293624527721,7,10,17,Campus,2017-09-13,0,2025-10-24 13:32:02.888212,98
988,Finance,Mid-Level,114129,4,3,4.9357237605696085,5,8,11,LinkedIn,2017-09-14,0,2025-10-24 13:32:02.888212,98
989,Operations,Mid-Level,53353,5,3,4.624550144509918,5,9,33,Website,2017-09-15,0,2025-10-24 13:32:02.888212,98
990,HR,Junior,57018,1,3,1.2217809428153656,8,7,17,Referral,2017-09-16,0,2025-10-24 13:32:02.888212,98
991,Sales,Mid-Level,55921,1,4,4.33213705576428,5,5,20,Referral,2017-09-17,0,2025-10-24 13:32:02.888212,98
992,Sales,Junior,78393,4,3,2.8312197302368265,6,6,11,Agency,2017-09-18,0,2025-10-24 13:32:02.888212,98
993,Marketing,Manager,36882,4,3,2.035846420099901,3,6,19,Agency,2017-09-19,0,2025-10-24 13:32:02.888212,98
994,Marketing,Senior,41161,3,3,4.514986094707719,9,10,28,Referral,2017-09-20,0,2025-10-24 13:32:02.888212,98
995,Finance,Junior,68476,2,4,1.786668929561229,5,5,23,Agency,2017-09-21,1,2025-10-24 13:32:02.888212,98
996,Operations,Manager,42805,12,4,4.789199997680267,5,14,11,LinkedIn,2017-09-22,0,2025-10-24 13:32:02.888212,98
997,Finance,Junior,44843,2,4,1.8224859507973643,7,7,16,Website,2017-09-23,0,2025-10-24 13:32:02.888212,98
998,Engineering,Junior,42993,3,3,3.454732750914974,4,5,24,LinkedIn,2017-09-24,0,2025-10-24 13:32:02.888212,98
999,Engineering,Senior,53834,5,2,1.8923453381158994,6,8,23,Campus,2017-09-25,0,2025-10-24 13:32:02.888212,98
1000,Finance,Director,93281,3,2,3.182674659874539,4,5,17,Referral,2017-09-26,0,2025-10-24 13:32:02.888212,98
