age,income,employment_length,debt_to_income,credit_utilization,payment_history,number_of_accounts,loan_amount,loan_term,home_ownership,purpose,credit_score
49,84082.04156118236,26.54360981057477,33.82137227801306,42.07239426395303,9,8,17085.38268308742,48,MORTGAGE,PERSONAL,0
49,47697.80612153521,5.598990621748754,12.555829081258915,58.457980403831264,10,4,11086.559355669873,24,RENT,EDUCATION,0
41,43081.613419056586,0.356714962909273,20.88590600713333,64.19500017035271,5,8,1000.0,60,MORTGAGE,EDUCATION,0
58,67783.07649575612,0.6262188591570215,25.245717682571104,60.42953404664788,4,9,27130.594846621298,60,RENT,HOME_IMPROVEMENT,0
69,27564.97794288224,12.39129460707229,31.656864070524904,42.916811305694445,8,13,32100.04170146768,24,RENT,EDUCATION,0
66,34662.719239908954,4.971966850942231,25.88483514650999,77.66362652116425,6,9,16089.868278441589,12,RENT,PERSONAL,0
66,51361.44538497242,9.263398773446458,38.83561293045093,49.28223710687206,11,9,12399.399344548716,12,OWN,EDUCATION,0
69,70575.37982846961,11.4271479505171,15.1276601159229,65.25129241609189,1,9,46590.81886662758,36,RENT,EDUCATION,0
29,60033.700903375764,2.970510930989782,57.11630857387486,42.30237034649831,11,15,18452.60320819257,48,OWN,EDUCATION,0
56,54966.50285031764,0.24871433501109427,34.45225161025691,48.99290448940672,1,9,25780.97569105024,12,RENT,BUSINESS,0
19,51562.354704720325,1.0430012784909088,40.996831024899265,56.048861188094136,2,7,43046.80168905457,12,OWN,DEBT_CONSOLIDATION,0
20,58004.7171105355,0.3444569580155189,7.177152712959314,90.72320463210643,9,6,1000.0,12,MORTGAGE,BUSINESS,0
66,54033.05810258509,1.0458324709181497,33.374438201867825,71.57674840533319,8,7,51056.65776965421,60,MORTGAGE,BUSINESS,0
54,29400.554504461285,2.6426820772581867,57.958636234491415,51.59821787074528,5,10,12504.906192958571,60,OWN,DEBT_CONSOLIDATION,0
66,50921.584432663025,0.6289319452424722,15.740295469784474,75.31352113401644,6,2,12132.606734672612,12,RENT,PERSONAL,0
34,28526.22682164495,0.9120072867616558,31.9370878947533,63.84768553162152,0,12,20812.18178269478,24,OWN,BUSINESS,0
66,51621.650858016474,2.951344754777732,28.687954093947127,53.41133144700122,2,5,42066.89903619726,12,RENT,PERSONAL,0
19,40387.04117023517,2.078872466260859,25.187929320748786,76.17064413246773,6,6,37111.034952573835,48,MORTGAGE,PERSONAL,0
19,100787.63245565724,3.152346861639996,26.591369658384277,83.44342265491056,12,12,31349.661533617174,60,MORTGAGE,EDUCATION,0
45,49202.11232496576,2.8033369462633795,9.247015752753827,30.13833735671474,11,2,18990.252055083034,36,RENT,BUSINESS,0
40,21915.208674768226,5.170841100297302,37.710263923678816,31.805267827803814,5,6,42325.50447089921,36,MORTGAGE,DEBT_CONSOLIDATION,0
54,47316.39578646151,13.838169000899134,16.247008694332813,31.44389012103419,10,9,12370.200719765595,48,RENT,EDUCATION,0
49,60387.174912757764,0.5706853551012913,37.447449286604765,9.931896040275861,8,10,55138.25381465224,48,MORTGAGE,PERSONAL,0
50,83467.27892305047,0.5226939851897368,44.85602294821877,20.224039695946345,12,10,41314.48456534423,60,MORTGAGE,DEBT_CONSOLIDATION,0
18,38210.95200122563,9.580022945561744,17.303063546912732,55.450651808062524,5,4,31761.109708370073,36,OWN,EDUCATION,0
36,18351.4405195272,3.5301156513172263,30.56802143339764,60.95217059047046,2,8,2200.0221027790285,60,MORTGAGE,EDUCATION,0
19,66336.74022861963,7.27083266630597,66.85202124916763,28.908544937081327,7,6,21361.640980824624,60,OWN,DEBT_CONSOLIDATION,0
61,22388.025882006976,1.2130458125299042,31.74103889752332,62.96231521515118,10,4,38264.30138592006,24,MORTGAGE,HOME_IMPROVEMENT,0
43,41276.8911698503,8.826441897794972,25.712188459170545,39.14633849923585,8,6,29116.478574194887,60,RENT,EDUCATION,0
49,44847.59028978012,12.875029348009177,19.27678678226636,57.65869651222126,1,10,47053.04450056319,60,OWN,EDUCATION,0
23,48607.33093399784,5.04591066019366,28.117318337890712,46.50093957412685,1,7,31930.133078590225,60,RENT,EDUCATION,0
49,63783.28914148671,0.5595709511383966,8.983046930222102,47.359561894302665,4,11,21106.48219291489,24,RENT,EDUCATION,0
21,36327.31435427225,11.283033159146342,31.578748055859762,35.2381018491232,10,9,17654.987726166248,24,OWN,EDUCATION,0
28,44525.41495666478,7.862823979279586,27.32753285510266,24.97641792174057,5,3,39331.61148750149,24,RENT,EDUCATION,0
34,49714.59294101223,6.949058227884871,15.14689653326574,55.56241160908889,6,5,36218.686368109746,36,MORTGAGE,PERSONAL,0
55,52991.95915037576,0.1870982624966547,9.881800131760542,76.69617982588595,6,8,30673.953529032486,36,OWN,EDUCATION,0
41,51956.54349415845,8.021319733967566,17.846323450699256,24.291343970232575,4,6,1000.0,24,RENT,PERSONAL,0
22,58720.1155044516,0.7422158876502283,12.975111377765922,32.574831650797485,10,7,33125.129927842216,24,RENT,HOME_IMPROVEMENT,0
69,66876.79019283474,1.257626242346742,35.39385082212431,73.82081629770832,12,5,12622.191999993402,12,MORTGAGE,DEBT_CONSOLIDATION,0
51,57852.68231301936,4.303509546531653,5.274174208422782,45.01509534865662,8,9,19665.92165899196,12,OWN,EDUCATION,0
23,59071.71047018437,1.5392931040734554,7.6714524908184965,77.77136331242328,2,6,6508.559080150691,12,RENT,BUSINESS,0
39,18355.536665070445,5.413914283757604,45.06139088518981,25.246418017703387,1,9,48193.06197551505,36,OWN,HOME_IMPROVEMENT,0
28,51004.553983313606,4.683365844300745,18.477332985116227,40.579884235443316,0,6,21513.449865017355,36,RENT,EDUCATION,0
65,59590.15096003217,0.5722843562217645,40.38429635402862,41.66497676944252,8,10,31704.321804383762,36,MORTGAGE,HOME_IMPROVEMENT,0
33,64578.823891409,5.335780025201762,9.729755095086269,47.348946665651134,4,6,35530.32341028207,36,MORTGAGE,HOME_IMPROVEMENT,0
50,36152.98451532412,12.882144114232775,51.64362262901563,70.30178683559495,2,7,18791.850046523825,24,RENT,PERSONAL,0
26,36819.2145022271,0.8783778827474892,31.440708780164233,67.04014191180953,1,11,12212.801380318344,36,RENT,HOME_IMPROVEMENT,0
23,38517.98649432803,4.544863135001469,32.164715665554425,13.432468791266377,5,9,20813.34372233536,60,OWN,BUSINESS,0
33,60728.277997826866,2.091728833325101,25.02982443992946,56.245520234706724,1,7,27873.901555739016,36,OWN,DEBT_CONSOLIDATION,0
46,70677.62109848417,3.0773363576304624,12.527434908960819,63.68728298929142,2,11,43819.45508374251,36,OWN,DEBT_CONSOLIDATION,0
20,41850.79785416797,1.6913705486526165,22.01897140219349,83.03797836740443,12,6,20097.367645756793,24,RENT,BUSINESS,0
37,68159.24627254097,2.185790095489492,39.31016430476063,68.36039594918941,10,6,15771.312481204122,48,MORTGAGE,BUSINESS,0
53,52469.596183291884,0.14669002291847696,17.00841964297611,60.15442267865516,3,10,21687.86710077219,48,RENT,BUSINESS,0
36,47514.28445675127,19.963925544938228,5.975916665048354,59.17789750110377,9,6,35954.22924505032,24,OWN,HOME_IMPROVEMENT,0
43,45772.31540364062,4.901479270774276,25.144759368269998,34.989343056110364,2,7,18274.705032506947,36,RENT,EDUCATION,0
20,64932.22729204314,3.4727967910067776,17.665497643954474,44.096039830480144,9,5,24663.922558514616,60,RENT,PERSONAL,0
36,56511.5563357414,2.4202316360730762,35.523686622028386,83.7563629120517,11,3,11983.565593847676,12,MORTGAGE,HOME_IMPROVEMENT,0
37,95516.50855295276,3.8758502913106057,33.05947113034053,64.9387639222502,3,7,22320.19306272758,60,RENT,HOME_IMPROVEMENT,0
49,32955.507140053516,2.391033906149738,11.285918801823186,65.81908380553999,10,8,16411.1349466366,60,OWN,EDUCATION,0
24,60362.034040599516,2.2307162484230743,37.6907267525652,53.64222477944271,11,12,26428.663626895566,36,MORTGAGE,BUSINESS,0
69,39415.97980376975,3.117606936456698,36.559172507495454,67.80665527591445,1,3,25414.070039237642,60,OWN,PERSONAL,0
58,32614.260260227125,1.6147022635759123,43.03948567921501,28.681630369883454,12,5,56714.44586423223,48,OWN,DEBT_CONSOLIDATION,0
50,49782.657259300555,0.9925589709676291,40.21565244345206,58.27059106800717,8,3,14558.993984805642,36,MORTGAGE,PERSONAL,0
57,52747.04958814072,4.066481420270752,39.046418550629184,65.70219927717258,8,6,1000.0,48,RENT,DEBT_CONSOLIDATION,0
56,108363.47110120185,9.250082756689366,49.043178548425566,46.26490523808663,0,9,30605.103610653874,12,OWN,HOME_IMPROVEMENT,0
35,46317.08368633596,0.8292587253780058,54.41684860321278,40.66073115383087,0,13,34121.22776929566,48,OWN,BUSINESS,0
57,27396.425410306332,0.16641047963604083,30.846291946682435,39.89575334806856,7,9,28801.434417783184,36,OWN,BUSINESS,0
18,55460.21434988771,1.4172003799655084,34.605841679285525,67.20556844582126,10,6,28009.746147604288,24,RENT,BUSINESS,0
28,10000.0,19.49075914627086,18.08717764345355,58.38406480638086,4,9,51381.865014997515,36,RENT,BUSINESS,0
45,48160.864347914685,8.823389744488573,9.63197462570089,56.78797354386398,11,7,36076.922722098076,24,OWN,PERSONAL,0
42,50320.505645903206,4.530044526499873,35.701441509953604,33.48874732404559,11,8,42144.64192083164,12,RENT,BUSINESS,0
67,65892.00765890423,13.242937051619158,34.91482272099294,76.12616600782238,10,10,21695.347187864973,36,OWN,HOME_IMPROVEMENT,0
40,69472.44498855693,2.9464510247961595,32.11480998463476,61.61353019518406,7,13,40048.3984697125,36,RENT,DEBT_CONSOLIDATION,0
48,39928.60762184565,20.455928555800256,48.69315044354654,30.6012998973907,12,9,17401.657586993933,24,MORTGAGE,DEBT_CONSOLIDATION,0
47,46987.71970740134,1.7570302812564669,5.791849805455655,51.50310861651188,4,6,38382.43333652539,24,MORTGAGE,EDUCATION,0
59,34677.58338778658,1.3741961432078735,39.08249473598067,44.40243333690969,9,11,25599.58294547675,36,RENT,BUSINESS,0
52,27438.74890384612,5.081221141808676,11.467862102885288,75.56645884281569,3,11,44782.44118400854,12,MORTGAGE,DEBT_CONSOLIDATION,0
24,56197.89558761269,2.375313768914789,37.30600223857797,40.31087361301575,4,11,14477.708951544273,60,MORTGAGE,BUSINESS,0
33,24528.289028068015,4.922386722414994,5.9071140457998546,71.39723443867273,12,10,24023.605065545064,12,MORTGAGE,HOME_IMPROVEMENT,0
43,41707.46198856274,1.8191849247639604,33.145241651682205,61.58758527141779,3,5,7279.035440976397,48,OWN,EDUCATION,0
65,30096.520802015253,4.810603529662421,70.52475586375019,84.65833166469687,6,5,24203.61652327697,36,OWN,HOME_IMPROVEMENT,0
69,60993.66372580519,1.6130673959553432,21.191476102193416,34.971244992935944,5,10,19047.850463627918,36,OWN,EDUCATION,0
66,86028.60198532976,0.26158524290382923,17.94068974119742,17.513949381337316,7,8,35889.88610385207,60,OWN,DEBT_CONSOLIDATION,0
19,23968.240343933376,12.159819991311732,44.61637088661431,69.41907018854255,9,11,12731.907694133877,24,RENT,PERSONAL,0
18,12939.630342048615,10.736683730838275,37.5511819697802,30.228949339251532,3,5,2282.843074111679,12,MORTGAGE,EDUCATION,1
65,47502.262292998654,17.667615953217588,17.46944346894269,59.91077157188892,6,5,19737.049536208142,24,RENT,DEBT_CONSOLIDATION,0
29,50313.95591915517,6.303195100483292,30.41349015026613,53.93284711146975,12,8,18676.88095367834,48,RENT,EDUCATION,0
22,54373.18613514595,5.7398716309607325,30.074793233088982,69.67127768384258,11,9,30202.89756343728,12,MORTGAGE,HOME_IMPROVEMENT,0
54,41073.5896953131,4.093586825902273,38.96911618015476,63.1289076807276,12,8,26501.596118901434,60,OWN,EDUCATION,0
49,45987.21402349136,0.6730451015837737,45.922280607595276,68.77683905863223,4,12,19059.886527378556,36,RENT,HOME_IMPROVEMENT,0
26,57350.208210812045,1.0488870805204833,36.03237418610698,77.850053094468,0,12,35740.243403123706,36,RENT,DEBT_CONSOLIDATION,0
58,70808.61785289677,1.708718351940519,35.03976766403367,88.05669665797997,2,10,20658.56537897211,60,OWN,HOME_IMPROVEMENT,0
52,10899.024593634342,11.043487011939355,21.267611646196325,55.79940788796127,0,4,44544.34934738834,48,RENT,DEBT_CONSOLIDATION,0
36,42621.21121937076,0.9495686704849661,60.112954325668134,55.515554273648505,2,9,31820.573262035276,60,RENT,PERSONAL,0
65,54276.17587882127,12.811520637558926,28.317633231002894,53.894840657770615,0,7,33196.65463489414,12,OWN,PERSONAL,0
33,31640.47790778528,3.6989484599767493,35.072991253656326,64.30550056963965,3,6,35169.12967601845,48,RENT,HOME_IMPROVEMENT,0
20,84623.39263534598,6.286334098899593,46.54864839921491,58.45964151503702,4,4,24756.90469072723,24,OWN,BUSINESS,0
37,37291.80239542526,0.5840427906475596,23.35659781066504,31.471881897665504,2,6,8268.52726886209,60,RENT,PERSONAL,0
41,49174.146259854344,1.5669385732191405,35.34332135380062,56.72553020521062,0,9,31262.162370385915,12,RENT,HOME_IMPROVEMENT,0
50,61120.44193684582,15.912551711080948,34.03423708138701,12.595323761116486,5,10,16785.632713280123,48,RENT,DEBT_CONSOLIDATION,0
41,38174.30422396211,1.5472527930366742,62.65283424595848,55.09256353731337,9,7,23424.909102574846,12,MORTGAGE,EDUCATION,1
69,13068.53904391166,1.758591388303775,13.666685669002081,55.16897101274403,10,9,16776.497177832065,36,MORTGAGE,HOME_IMPROVEMENT,0
28,41426.90946166933,1.1007239158429254,7.760202035143826,47.63259029137119,7,6,23829.3126648248,12,RENT,BUSINESS,0
66,70588.81111854082,0.690989406297696,27.883996850617383,64.04754216563306,9,10,23245.5953100258,36,RENT,DEBT_CONSOLIDATION,0
25,43262.09746429723,1.3280222103404178,29.331598342184595,60.0936907225447,12,12,25213.25836319411,24,MORTGAGE,BUSINESS,0
53,33071.313970820425,5.140679078622447,3.3948889008919014,37.64566044933293,12,3,31733.390587386828,36,MORTGAGE,EDUCATION,0
55,68513.44419005443,3.038222262160695,32.6279222193343,44.214337514251056,5,7,23327.94088395747,36,RENT,BUSINESS,0
57,43384.50207953894,4.034445123010792,3.8600315562899445,28.767789237643065,4,12,30942.727855777983,36,MORTGAGE,DEBT_CONSOLIDATION,0
37,39796.78372699565,0.6526214710648888,24.15113884591476,75.16066843177892,4,3,38070.436922894325,24,OWN,HOME_IMPROVEMENT,0
52,52989.12179326619,8.100382691402878,38.56385420125985,64.57699801696978,1,9,30550.76721719785,60,MORTGAGE,HOME_IMPROVEMENT,0
65,65415.004192375745,7.664576980231517,11.3637590960447,47.99601041276463,8,7,45519.807014578575,24,RENT,BUSINESS,0
42,97634.27063465092,0.10913191537360684,35.946021355950435,53.52966257788842,9,7,27118.191021833605,60,MORTGAGE,PERSONAL,0
52,66544.72215314847,2.4186072043955558,22.524409517653517,84.68707639839513,6,9,17407.301837753614,24,RENT,DEBT_CONSOLIDATION,0
42,73196.79932776689,0.3562481622756058,29.63401433266752,68.71501067022368,10,4,47856.151747853524,12,OWN,PERSONAL,0
46,39880.67602024289,7.853629417591584,35.75820058825164,22.90012860446491,4,6,17650.760805343918,60,OWN,EDUCATION,0
35,29482.637880610473,6.683135920111916,26.411448962673862,61.187612761795954,1,10,14843.710909899257,12,RENT,DEBT_CONSOLIDATION,0
63,51246.62699238246,11.613331604429797,38.356454686392546,42.3079675766764,5,10,4092.0137768794957,12,RENT,HOME_IMPROVEMENT,0
35,52143.39830519192,1.3485818586711709,34.4342497063202,53.04319453280084,9,7,30842.629957152632,36,MORTGAGE,DEBT_CONSOLIDATION,0
19,28429.745172708055,3.046750414517185,42.46824656228311,51.48365772549809,7,9,1000.0,24,OWN,EDUCATION,0
52,46494.10940191974,1.0196949575330125,4.500152898597773,51.12338410230404,1,10,13952.542372751743,60,MORTGAGE,DEBT_CONSOLIDATION,0
33,57986.35203438262,2.319987983901455,51.248902997395575,57.82804455210648,4,9,48228.44153126946,48,OWN,DEBT_CONSOLIDATION,0
58,57207.867900361605,3.6932678525640936,26.82478061559006,62.91868452064203,12,9,20427.676050488688,24,RENT,PERSONAL,0
53,60085.75706768545,0.27402774854190753,15.25496939736243,50.299541242760135,6,8,24778.933908105537,24,OWN,EDUCATION,0
50,55819.29460274886,6.274057513401634,11.676214144620442,49.32885519258518,2,4,28318.90216842496,24,MORTGAGE,PERSONAL,0
21,39859.826814598884,3.918570103123196,16.27266177862763,52.2990591044715,3,6,25466.33538461598,60,OWN,PERSONAL,0
50,39721.98746702314,8.829260428799953,30.80029010521766,74.7644373020858,10,14,24860.401930773216,60,OWN,DEBT_CONSOLIDATION,0
31,26020.97204012248,1.5857638343875524,19.136050797025366,50.497694003384076,8,4,22496.880297316224,24,MORTGAGE,HOME_IMPROVEMENT,0
38,85695.5007837019,11.68180077727608,43.61394877313467,32.75542217807628,12,10,24930.853889299775,12,MORTGAGE,HOME_IMPROVEMENT,0
65,50269.00729238586,33.204900057477744,13.452088619313404,21.907384757061223,6,5,30515.180991952187,12,MORTGAGE,PERSONAL,0
37,45502.93888410296,12.58498676467638,34.07840640744711,16.76893044488936,9,7,1000.0,24,RENT,DEBT_CONSOLIDATION,0
25,31424.158370950827,7.522968356361068,38.898848430030355,36.88870640885417,3,9,42783.21135556114,48,RENT,PERSONAL,0
24,108713.15804655556,8.366384801268389,34.356778307912634,15.756370950212425,4,7,40396.75211141454,36,MORTGAGE,EDUCATION,0
20,28533.43935554209,4.263578716244278,22.258686202602558,35.89834147535543,6,7,46535.894448974985,24,OWN,DEBT_CONSOLIDATION,0
34,41423.04148787853,1.0545550178616927,17.86643211629487,44.64344640796682,1,1,34377.35626668909,24,RENT,HOME_IMPROVEMENT,0
50,58316.73672572121,5.651144619513926,37.955835395094155,87.9226058025124,8,5,11795.824829551077,36,MORTGAGE,EDUCATION,0
65,62004.25931488555,6.237064066716647,20.243865768520315,25.846992806161044,12,4,28469.080577713336,12,OWN,HOME_IMPROVEMENT,0
29,69158.64110431368,21.128582389976543,21.093337421633485,48.802445020471225,3,13,29741.92597681079,60,RENT,EDUCATION,0
68,86152.17015538526,3.8968087345973683,20.260425487216626,55.2502656868065,12,5,7502.0521649281545,12,RENT,BUSINESS,0
39,60123.15310921425,1.5829393429132141,44.675079781618834,33.22559116563208,11,9,29660.73782863693,24,OWN,PERSONAL,0
39,28879.384000666647,5.754886391993383,39.67113806798772,38.27151342114921,11,15,22344.19940103782,48,OWN,HOME_IMPROVEMENT,0
63,44861.09749756437,19.40645544477481,7.18612098140958,46.61072512406221,7,10,38105.54589183117,36,MORTGAGE,BUSINESS,0
47,56156.6474502777,0.9752951246520971,37.811460847377845,26.89051972918782,5,12,29960.250289734748,12,RENT,BUSINESS,0
55,91364.52083011647,1.972610399242449,6.845611804915359,16.351911437800666,11,9,15301.329796020582,12,RENT,PERSONAL,0
55,22043.89043151406,3.9031310119120417,26.178900985664587,36.018042028651735,10,7,25147.183410611746,24,RENT,EDUCATION,0
62,74051.53010450455,0.9329410393832336,39.78383968967592,42.23541089371904,8,7,27195.583571404066,24,RENT,HOME_IMPROVEMENT,0
68,53598.28739092834,0.11235618590289165,23.694101504491062,74.58349354655567,7,7,36760.59869745875,24,RENT,DEBT_CONSOLIDATION,0
25,66756.6107045896,2.054774163861218,3.496675291631318,72.7396158157293,5,8,37330.51698085513,48,MORTGAGE,HOME_IMPROVEMENT,0
44,47960.10566728136,10.026154786851048,49.787741797387866,48.35001895184664,4,13,14391.663326498488,60,MORTGAGE,BUSINESS,0
44,33151.34739747347,0.22220726413022468,44.946721200920095,64.80652755495754,12,5,39148.90180940716,12,RENT,BUSINESS,0
51,65017.45558802664,2.801209185714722,27.74870221260205,45.95883814013469,5,7,54670.31915213684,36,OWN,PERSONAL,0
38,63088.620542112425,7.181642725253404,29.81756400228069,52.031701323231616,7,6,25242.46636289831,24,MORTGAGE,DEBT_CONSOLIDATION,0
47,69441.13931479443,15.307501421515683,41.263615357918496,59.65737404067739,3,9,1000.0,48,MORTGAGE,EDUCATION,0
50,49733.90729242729,21.1595572340307,10.808421977354984,83.65227010075729,9,8,9565.202699239275,60,OWN,HOME_IMPROVEMENT,0
45,38003.55953360301,2.7406421849375517,14.328601043382761,31.683409232660093,11,6,28542.973326199044,60,MORTGAGE,PERSONAL,0
64,18824.26009952317,15.017239248952897,21.13040816167981,51.23333179064644,4,10,41547.932394486896,60,RENT,BUSINESS,0
50,66387.46536278812,0.1803072056242837,76.39448592579622,19.830077274931675,12,12,29686.492173604536,48,MORTGAGE,HOME_IMPROVEMENT,0
